,Unnamed: 0,Run,Event,E1,px1 ,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M,M_noise
11542,24908,149181,1737863696,21.8374,-2.52784,17.2807,-13.1095,17.4646,-0.693655,1.71605,-1,69.2316,8.02489,7.9857,68.2997,11.3212,2.49717,0.78295,-1,67.6683,66.72202698497715
11543,89238,146944,282468007,15.0556,0.394357,-5.74595,13.9104,5.75947,1.61528,-1.50227,-1,10.6186,-1.52204,4.00409,9.71625,4.28361,1.55754,1.93405,1,9.83056,13.924061613502134
11544,67255,147929,255384248,2.73673,2.29665,0.482097,1.40807,2.3467,0.568844,0.206909,1,24.0846,9.28598,9.44679,-20.1146,13.2466,-1.20497,0.793982,1,11.6923,9.462082477738921
11545,59295,148031,290088957,26.1069,8.93856,-19.846,-14.4155,21.7661,-0.621502,-1.14761,1,12.6088,4.18472,5.52963,-10.5306,6.9346,-1.20502,0.92297,1,22.3477,19.572744796846877
11546,60224,147754,558369765,19.2951,8.56636,-8.72051,-14.9288,12.2241,-1.02951,-0.794315,-1,2.66102,-1.41087,2.10209,-0.819592,2.53166,-0.318333,2.16191,1,11.7921,9.061674208861039
11547,76561,148029,61550671,24.3951,12.4313,2.17967,-20.8766,12.621,-1.27732,0.173572,1,29.1233,6.3947,2.34378,28.3157,6.81069,2.13223,0.351315,-1,49.3355,47.67625405488952
11548,85920,147926,270403212,40.8667,-11.337,-18.4234,34.6719,21.6322,1.25046,-2.12243,-1,8.53054,1.20814,2.03391,8.19595,2.36567,1.95593,1.0348,1,15.2062,6.267222331696962
11549,31113,149181,77521453,25.2825,11.3983,0.698186,22.5565,11.4197,1.4325,0.0611769,1,10.2739,-3.85674,2.17786,-9.27009,4.42917,-1.48445,2.62754,-1,31.9778,22.405013336210963
11550,52226,148031,469638217,58.0964,-36.0586,30.801,-33.5598,47.4228,-0.658941,2.43467,1,18.2541,3.26463,0.670433,17.9473,3.33276,2.3853,0.202547,1,59.3275,57.771634331502725
11551,31845,149181,126164033,7.74402,-1.09662,6.39987,4.22007,6.49314,0.611163,1.7405,1,27.4085,9.12207,10.5892,23.5772,13.9765,1.29417,0.85969,-1,10.487,13.70273598876111
11552,73324,147929,412156751,10.8174,-8.92969,2.94016,5.35097,9.40127,0.542214,2.82352,-1,35.9381,17.8804,-4.85378,-30.7941,18.5275,-1.28143,-0.265071,1,38.1438,23.60846342891509
11553,88030,147926,412193579,4.09298,2.31347,1.27922,3.12472,2.64359,1.0044,0.505101,1,40.435,-27.8097,-0.541547,-29.3482,27.815,-0.919817,-3.12212,-1,25.3864,18.013468347503668
11554,67802,147929,46279354,3.70431,3.06926,-1.89103,-0.851806,3.60504,-0.234137,-0.552188,-1,3.57536,-2.12106,2.20489,1.85007,3.05948,0.572852,2.33682,-1,7.14139,8.542912954215307
11555,77546,148029,146685237,8.37581,3.19399,0.242219,7.73912,3.20316,1.61561,0.0756909,1,141.536,-1.23953,31.699,137.935,31.7232,2.17585,1.60988,-1,15.1172,15.724798029665624
11556,364,147115,253947323,3.35519,0.219706,-2.80931,-1.82122,2.81789,-0.608126,-1.49275,-1,25.2908,10.835,7.85406,21.4602,13.3822,1.25091,0.627227,1,16.9483,27.41262881823171
11557,52327,148031,133712797,42.7162,-6.04946,5.08691,41.9786,7.90396,2.37169,2.44241,1,87.3479,18.9562,-6.30081,85.033,19.976,2.15518,-0.320899,1,24.8327,30.76452830755939
11558,61486,147754,39382667,69.9104,-14.8761,6.98423,-67.9514,16.434,-2.1269,2.70265,-1,7.17372,3.17209,1.99171,-6.11827,3.74554,-1.2666,0.56067,1,15.4305,17.426514246061043
11559,81145,147926,151149874,5.83453,-0.646265,2.5885,5.18881,2.66796,1.4187,1.81546,-1,15.1274,7.16539,13.1706,2.00731,14.9936,0.133481,1.07254,1,9.83708,5.218020509087642
11560,34119,149181,182635142,24.2232,-21.7364,-3.50196,-10.101,22.0166,-0.444051,-2.98185,1,38.1377,-6.45264,-1.98489,-37.5355,6.75103,-2.41673,-2.84317,1,28.1945,29.806040264002792
11561,44519,149011,537093518,21.0069,-18.9799,-6.0785,-6.64097,19.9295,-0.327345,-2.83165,-1,8.46358,-3.4396,-4.18782,-6.50104,5.41928,-1.01573,-2.25841,1,9.36816,7.957829820257112
11562,62803,147754,259590607,2.96837,0.985529,2.20184,1.72969,2.41234,0.666551,1.14995,-1,73.2228,-13.4845,0.882228,-71.9651,13.5134,-2.37435,3.07626,1,26.5773,25.35701247710496
11563,5595,147115,400296343,84.5918,14.1422,6.9204,-83.1136,15.7447,-2.36571,0.455085,1,13.2508,2.86845,0.0663166,-12.9364,2.86922,-2.21123,0.0231152,-1,3.06242,2.7039555934345607
11564,10268,146644,1152782001,82.2092,17.1111,4.20261,-80.2988,17.6196,-2.22171,0.24084,1,9.62829,2.49785,-2.14026,9.04898,3.28937,1.73661,-0.708451,-1,54.4869,54.43051825130075
11565,44199,149011,335194084,60.7386,3.64333,-15.6725,-58.5685,16.0904,-2.00348,-1.34239,1,18.7274,5.44012,2.43519,-17.7536,5.96029,-1.81167,0.420887,-1,15.2327,13.18797939668718
11566,79540,148029,70321787,18.0178,-2.39896,-3.51177,-17.5086,4.25295,-2.12266,-2.1701,-1,24.3566,1.3426,8.17187,-22.9056,8.28143,-1.7417,1.40796,-1,11.809,14.48615970051904
11567,13888,146644,1182197975,106.088,12.8699,13.909,-104.382,18.9498,-2.40754,0.824182,1,32.1847,-3.25545,-7.75657,-31.066,8.41203,-2.01744,-1.96817,1,25.3564,20.506039312220107
11568,28597,149181,1580254804,327.791,61.2253,14.4311,321.699,62.9031,2.33459,0.23148,1,34.3349,-16.5197,3.60213,29.8833,16.9078,1.33451,2.9269,1,72.1206,67.07619187289384
11569,68268,147929,291539438,2.06841,0.945664,1.7037,0.693847,1.94856,0.348957,1.06407,1,80.3594,-16.2197,-4.25586,-78.5903,16.7688,-2.24907,-2.88499,1,22.0606,28.35410492704959
11570,2027,147115,179052139,76.8103,-8.72578,-38.2783,-66.0186,39.2602,-1.29144,-1.79492,-1,4.5572,-1.93489,-2.36817,3.37876,3.0581,0.953609,-2.25584,1,30.5145,33.35276527214983
11571,43348,149011,460017389,80.7408,33.6901,21.6716,70.1027,40.0584,1.3259,0.571624,-1,43.8997,-39.1823,-14.21,13.7843,41.6795,0.324972,-2.79368,1,91.719,89.26481686231972
11572,59409,148031,645615601,15.4252,13.1566,1.777,-7.85393,13.276,-0.561597,0.134253,-1,2.97188,2.60037,-0.688226,-1.26352,2.68991,-0.453973,-0.258732,1,2.42045,0.23848779523870167
11573,44235,149011,309426244,165.598,-41.3392,36.6861,156.102,55.2703,1.76139,2.41576,-1,50.6974,-28.1436,-32.5011,26.8671,42.9928,0.590076,-2.28446,1,91.9813,98.23312918115742
11574,99756,146511,36969074,10.3477,-3.79685,-5.14186,8.1376,6.39177,1.06197,-2.20684,1,15.6452,12.0184,8.05784,-5.9499,14.4697,-0.400413,0.590623,-1,24.3875,28.376442384204292
11575,95021,149182,304842780,36.8968,12.6798,13.4404,31.9367,18.4776,1.31513,0.814511,1,12.6759,-0.447884,-4.17541,11.9601,4.19937,1.76928,-1.67765,1,17.1775,20.77445136725213
11576,41575,147114,633191856,74.0482,-24.7635,13.8343,68.3997,28.3658,1.61379,2.63213,1,23.0066,3.06308,-4.07804,-22.4341,5.10028,-2.18711,-0.926582,-1,82.1017,84.54384219479947
11577,13870,146644,1167119237,87.0384,12.0756,-19.6289,-83.9319,23.0459,-2.004,-1.01928,1,3.94363,1.81636,0.590808,-3.45022,1.91003,-1.35353,0.314476,1,9.30888,3.3336287803010523
11578,67477,147929,192934865,40.5031,16.0783,11.9682,-35.1959,20.0437,-1.32885,0.639889,-1,7.37726,-2.24432,-1.06968,-6.9457,2.4862,-1.75111,-2.69683,-1,14.3686,21.795023584788925
11579,55248,148031,262805783,27.9407,-21.3048,-14.6153,-10.6389,25.836,-0.400955,-2.54032,-1,62.6028,17.5562,14.2441,58.3781,22.6078,1.67734,0.681621,1,76.8434,74.54570914582887
11580,92365,146944,490803994,21.9757,7.01345,14.6677,14.7851,16.2582,0.815832,1.12478,1,10.611,0.931905,7.62528,7.3199,7.68202,0.847646,1.44919,-1,3.62711,1.8859207606829678
11581,28636,149181,1594288005,101.442,-6.58739,17.9065,99.6317,19.0798,2.35504,1.92331,-1,5.24801,-2.11984,1.23608,4.63897,2.4539,1.39354,2.61369,-1,8.25631,12.25606232380187
11582,83225,147926,51366323,11.7885,2.805,-0.0481321,11.4498,2.80541,2.11425,-0.0171577,1,131.452,8.0314,31.185,-127.447,32.2026,-2.08439,1.31873,1,77.3024,77.24303512173543
11583,52907,148031,536405973,2.82439,-1.74542,2.20204,-0.285811,2.80989,-0.101542,2.24103,-1,62.6846,-5.90016,-14.2606,-60.7552,15.4329,-2.07925,-1.96309,-1,19.015,25.33273133362573
11584,62352,147754,66428156,11.079,-3.6251,2.52934,10.159,4.42029,1.56959,2.53239,1,40.4954,-2.67191,5.93885,-39.9684,6.51222,-2.51413,1.99357,-1,40.7426,44.17013145921705
11585,58242,148031,152171511,72.5079,23.6927,15.3498,-66.7865,28.2305,-1.59619,0.574877,1,2.35575,-0.892224,-1.8426,1.16547,2.04725,0.542307,-2.02174,-1,24.416,27.985555021403222
11586,95679,149182,291019944,23.0274,-3.88099,14.765,17.2394,15.2665,0.969865,1.82783,1,11.1479,-1.17262,5.59103,9.57288,5.71267,1.28845,1.77753,-1,3.02447,1.8244654147827852
11587,47289,149011,189032672,33.5376,11.9927,28.6347,12.6887,31.0446,0.398125,1.17417,1,48.5855,-23.434,-18.1286,-38.5064,29.6277,-1.07825,-2.48316,-1,76.3961,81.69088198078651
11588,33266,149181,518811235,4.41611,-1.73574,-3.55538,-1.96177,3.95645,-0.477489,-2.02496,1,61.0283,8.71404,12.9551,-58.9974,15.6131,-2.0396,0.978673,-1,20.7342,19.59613545944983
11589,13734,146644,1177975853,17.4637,8.41172,-15.0016,-3.02888,17.199,-0.17521,-1.05976,1,1.99217,-1.22992,1.05464,-1.1592,1.62018,-0.6653,2.43277,-1,10.7188,17.42170085023241
11590,93663,146944,691776638,97.4661,13.164,-13.8703,95.5718,19.1226,2.31201,-0.811517,-1,28.8212,-2.18062,6.25585,28.0494,6.62501,2.14993,1.9062,-1,22.0831,21.899897421080805
11591,16532,146644,1298767790,12.7296,-3.76619,1.48194,-12.069,4.04726,-1.81275,2.76672,1,103.17,5.80748,24.6096,100.023,25.2856,2.08392,1.33905,1,70.7939,66.467814450526
11592,13137,146644,1021994882,14.1575,-2.17013,2.51531,13.7622,3.32209,2.12874,2.28266,1,96.1942,-8.81759,16.2769,94.3961,18.5118,2.33172,2.06726,-1,2.32041,-3.9247597272598505
11593,79069,148029,19750229,2.62693,-0.743037,2.26001,-1.11402,2.37902,-0.452652,1.88844,-1,21.9291,5.32144,0.00848295,-21.2737,5.32144,-2.09416,0.00159411,1,8.69965,16.485733319187617
11594,73368,147929,414656241,22.0925,11.0112,5.61878,-18.3101,12.3619,-1.18427,0.471836,-1,19.5528,3.64473,3.97978,-18.7934,5.39655,-1.9609,0.829313,1,7.12284,9.257620318447088
11595,2258,147115,156323316,8.74208,0.73056,4.66789,7.35534,4.72471,1.22585,1.41555,1,6.37069,-4.0379,-2.77807,4.0698,4.90126,0.756199,-2.53897,1,9.12972,12.590387960250869
11596,57953,148031,267792216,19.1375,18.5641,-4.263,-1.8557,19.0473,-0.0972724,-0.225723,1,10.0539,-1.52682,1.81136,-9.77082,2.36901,-2.12446,2.27116,-1,20.5105,20.59933290624269
11597,67777,147929,41778366,80.3516,11.264,13.1637,78.4615,17.3251,2.21557,0.86301,-1,4.91913,-2.74489,-1.20343,3.90066,2.99711,1.07935,-2.72841,-1,16.4905,12.960622262600163
11598,30414,149181,557749103,5.34738,-2.2767,-0.838219,-4.76534,2.4261,-1.42751,-2.78882,-1,18.1329,14.9479,-1.3792,10.1716,15.0113,0.634212,-0.0920068,-1,18.8844,21.044443611147177
11599,68800,147929,95191066,44.7609,-12.0838,-5.97822,42.6823,13.4818,1.86965,-2.68217,-1,2.21351,0.996477,-1.7099,0.991404,1.97908,0.482055,-1.04314,-1,10.8242,12.874461526319372
11600,89859,146944,569716931,26.1415,11.3511,15.888,-17.3811,19.5263,-0.801518,0.950444,1,60.5916,18.4198,-12.7055,56.3083,22.3768,1.65329,-0.603829,-1,71.4904,66.19107931536085
11601,19702,149181,719724626,81.1695,16.9943,-23.903,75.6857,29.3285,1.67676,-0.952746,1,72.2455,-15.8176,12.3526,69.4019,20.0695,1.95414,2.47858,1,48.4866,42.42654457784325
11602,67237,147929,93146262,28.7229,14.8367,3.44446,-24.3518,15.2313,-1.24835,0.228117,-1,2.05365,-1.6461,-0.850647,-0.885569,1.8529,-0.461391,-2.66462,1,11.3819,16.496810222180002
11603,72614,147929,384564625,2.32963,-2.31496,-0.116602,-0.233602,2.31789,-0.100612,-3.09127,-1,85.1076,13.8727,15.0921,-82.6019,20.4994,-2.10184,0.827472,-1,20.6324,25.22166968947311
11604,4485,147115,243978592,2.62649,-1.97123,-1.48463,-0.899206,2.46777,-0.356764,-2.49608,1,26.3886,12.5354,-5.2411,22.622,13.5869,1.28293,-0.396016,-1,14.6,10.433402027466196
11605,76179,148029,423592796,4.70174,-2.67346,-0.717348,-3.80058,2.76803,-1.1222,-2.87945,-1,2.59411,-0.788843,-1.89451,1.58681,2.05218,0.71163,-1.96535,-1,5.43317,1.4720421758324016
11606,18315,146644,808684028,113.218,-18.283,5.86711,111.577,19.2013,2.46021,2.83107,-1,19.0121,-4.36045,0.258449,-18.5035,4.3681,-2.15043,3.08239,-1,90.9489,99.37257802608389
11607,32530,149181,542350105,20.4485,-5.39124,17.5658,8.97329,18.3745,0.470772,1.86859,1,9.58482,-1.65836,2.03793,9.21767,2.62742,1.96799,2.25386,-1,11.7085,9.3397116704277
11608,14596,146644,1614476379,4.03778,-0.7991,-3.95786,-0.0205151,4.03773,-0.00508082,-1.77002,-1,99.6867,5.1921,16.632,98.1522,17.4236,2.42963,1.26821,-1,30.806,28.113609944229633
11609,98426,146511,319800866,4.8283,-3.17139,-0.649948,-3.58222,3.23731,-0.954741,-2.93945,-1,135.549,6.62251,24.9738,133.064,25.837,2.34146,1.31158,-1,48.3398,53.13548709102639
11610,11602,146644,1479888324,3.28282,-2.71628,1.1972,1.40195,2.96841,0.456291,2.72646,-1,20.9736,-8.44046,12.3526,-14.6992,14.9609,-0.86895,2.17022,-1,10.173,13.05362563008845
11611,87738,147926,330669071,2.44138,1.30616,-2.06164,-0.0626792,2.44057,-0.0256793,-1.00607,1,68.7711,10.476,9.34652,67.3229,14.0393,2.27148,0.728482,1,18.8522,13.906514232395876
11612,89745,146944,245742151,71.0107,12.3721,4.11999,69.8031,13.0401,2.37941,0.321456,-1,76.6195,-13.7538,-5.0202,75.2076,14.6414,2.33889,-2.79161,-1,27.638,26.79973000328684
11613,60219,147754,558255818,21.002,15.5041,3.80149,-13.6475,15.9634,-0.774986,0.240449,-1,1.99621,-1.20357,-1.17306,1.07713,1.68067,0.603574,-2.36903,-1,12.6289,18.652719597351183
11614,57433,148031,512398797,35.8583,-34.2338,-3.01754,-10.2353,34.3665,-0.293593,-3.05367,1,56.3976,28.8336,1.97314,48.4295,28.9011,1.28843,0.0683255,-1,83.798,90.87591275226802
11615,34584,149181,420535540,29.0853,-28.8558,3.64506,-0.0913107,29.0851,-0.00313942,3.01594,-1,91.7473,45.0696,48.8761,63.2252,66.4841,0.846285,0.825894,1,87.1393,93.64413809946893
11616,54180,148031,532610983,2.02055,1.82161,0.330383,0.809443,1.85133,0.42437,0.179418,1,22.4021,-12.1704,-18.8072,-0.155574,22.4016,-0.00694471,-2.14514,1,12.1469,10.962780969551142
11617,43389,149011,640394598,2.05038,1.98742,0.449788,0.22792,2.03768,0.111621,0.222568,-1,108.348,-4.04961,-21.339,-106.149,21.7199,-2.29007,-1.75834,1,22.978,24.496112076971272
11618,88459,146944,85828774,10.7513,0.997754,-2.72986,-10.351,2.90649,-1.98243,-1.22038,-1,23.4172,-10.6434,7.77948,-19.3537,13.1834,-1.1769,2.51041,1,12.9068,4.640597234636148
11619,84502,147926,201738735,10.5655,3.99289,0.080241,9.78158,3.9937,1.62822,0.0200932,1,69.3257,0.405203,18.613,66.779,18.6175,1.98933,1.54903,1,12.3403,6.962532217817595
11620,33697,149181,585483307,51.8121,31.9792,-3.69966,-40.5973,32.1925,-1.0545,-0.115178,1,32.7047,-28.0877,1.03698,16.7213,28.1068,0.564464,3.10469,-1,80.937,81.84722763079992
11621,62764,147754,163734372,43.3802,26.0388,-34.1278,-6.25472,42.927,-0.145195,-0.91904,-1,52.6563,-27.5702,22.204,38.9815,35.3996,0.951142,2.46359,1,89.4844,89.67690378442418
11622,4179,147115,579962930,49.4935,4.52058,-44.9484,-20.219,45.1751,-0.433833,-1.47056,-1,4.44791,2.61553,-0.282054,-3.58656,2.63069,-1.11649,-0.107423,1,15.6923,13.212180816125045
11623,2685,147115,95091404,4.26005,0.438496,1.86581,-3.80453,1.91665,-1.4369,1.33997,1,92.9919,-17.3844,-3.31595,-91.2923,17.6978,-2.34304,-2.95311,1,11.1925,14.6574227190864
11624,22513,149181,773927102,65.503,6.7551,-13.6665,63.7044,15.2448,2.13718,-1.11173,-1,62.2173,-12.4712,9.33195,60.236,15.5762,2.06199,2.49919,-1,29.9968,36.61852761318316
11625,74725,148029,104970127,15.0102,-7.4605,12.9604,1.29438,14.9543,0.0864478,2.09311,1,2.36581,-1.81806,-0.112765,1.50965,1.82155,0.754976,-3.07965,-1,6.55061,5.317499416660558
11626,86628,147926,515044921,49.7282,10.0169,-13.6908,-46.7453,16.9639,-1.73818,-0.93914,-1,3.12054,-2.39259,0.773552,1.84794,2.51453,0.681027,2.82889,1,23.4997,29.24720289648952
11627,54316,148031,261196180,26.7425,-12.7349,2.31283,-23.4016,12.9432,-1.35433,2.96194,-1,72.9292,12.6804,-1.65548,-71.7993,12.788,-2.42635,-0.12982,-1,29.5094,26.39993021683364
11628,7120,146644,1018249293,21.6246,6.39221,-12.6849,16.305,14.2045,0.982173,-1.10402,1,32.2959,0.0475681,10.6999,-30.4718,10.7,-1.7692,1.56635,-1,51.5878,55.07529768749678
11629,92767,146944,449962830,21.2285,10.8831,9.16573,-15.7543,14.2286,-0.955202,0.699948,1,2.13414,0.458633,1.25198,-1.66636,1.33334,-1.04745,1.21965,-1,2.27404,2.3606861900052003
11630,3252,147115,440211688,79.0982,14.7814,3.85304,-77.6092,15.2753,-2.32814,0.254994,-1,20.1177,-13.0845,-11.206,-10.3896,17.2273,-0.571472,-2.43338,1,45.2003,44.25241898213332
11631,60541,147754,23908369,11.7992,-1.90107,-3.41607,-11.1327,3.90942,-1.76914,-2.07862,-1,137.957,-20.8973,18.8222,135.06,28.1242,2.2729,2.40839,1,79.4471,71.05522166826164
11632,86746,147926,482212681,69.5328,-17.2891,0.129746,-67.349,17.2896,-2.06901,3.13409,1,28.447,6.13709,-0.710115,-27.7681,6.17804,-2.20818,-0.115196,1,20.6905,13.77999448249273
11633,45650,149011,347141266,7.09121,4.95235,4.42096,-2.49291,6.63857,-0.367211,0.728768,1,33.2189,-15.0051,-15.3275,25.3656,21.4496,1.00477,-2.34557,1,29.6941,23.698793140248924
11634,46938,149011,901114986,23.3102,-12.9003,-12.3412,-14.988,17.8529,-0.76324,-2.37834,1,3.09895,-1.9322,0.397934,-2.38993,1.97275,-1.0233,2.93848,1,5.72745,8.958395931673458
11635,33581,149181,670254463,3.00253,-2.35468,0.292445,-1.83988,2.37277,-0.713355,3.01803,1,117.816,8.29901,-26.19,114.568,27.4734,2.13517,-1.26393,1,34.4018,36.5854765436687
11636,91130,146944,112819937,3.02014,2.7911,-1.06111,0.452774,2.986,0.151057,-0.363302,1,15.241,5.71484,-10.9768,-8.89601,12.3754,-0.668038,-1.09078,1,6.70217,1.7026505537045962
11637,95918,149182,161541010,23.1961,-3.96992,1.60339,22.7976,4.28148,2.3742,2.75774,-1,16.9302,2.46912,3.70185,16.335,4.44975,2.01166,0.982566,-1,6.9547,13.36333277084041
11638,30497,149181,305125538,2.33074,-1.07868,-1.87594,0.865832,2.16395,0.390143,-2.09264,1,183.693,33.5246,2.15098,180.595,33.5936,2.38361,0.0640732,-1,24.9789,24.442238664624682
11639,20825,149181,1331281462,101.356,18.0501,2.4532,-99.7055,18.2161,-2.40131,0.135083,1,14.0257,-3.45199,-0.679484,-13.5772,3.51823,-2.05996,-2.94724,1,16.2379,10.916906767572433
11640,78999,148029,280261968,23.6942,-0.346606,15.4605,-17.9519,15.4644,-0.990671,1.59321,1,45.8994,11.3336,-14.4209,-42.0754,18.3415,-1.56788,-0.904702,-1,33.4395,33.751256546108564
11641,24768,149181,874841386,3.65622,-0.755598,1.57262,3.21307,1.74472,1.37046,2.0187,-1,90.5354,-9.35843,-17.4817,-88.3372,19.8291,-2.19953,-2.0623,1,35.6447,39.40738059177058
11642,56552,148031,586239081,4.74887,2.4936,3.88637,-1.109,4.61757,-0.237919,1.00033,-1,22.446,-10.6146,-19.7681,0.614412,22.4376,0.0273797,-2.06357,-1,20.5216,20.69676502447548
11643,69864,147929,118459028,35.5176,-20.1624,-9.41302,27.6834,22.2515,1.04391,-2.70481,1,2.47156,1.8923,1.19433,-1.04948,2.23768,-0.453319,0.56301,-1,18.2336,16.27488556684859
11644,76695,148029,439144470,86.4199,12.7414,-14.3411,84.2638,19.1836,2.18575,-0.844397,1,25.9777,-4.21328,-3.14953,25.4395,5.26035,2.27978,-2.49968,1,14.824,25.47287344767482
11645,65920,147754,409173180,19.9259,-3.50248,-11.7853,15.6806,12.2947,1.06336,-1.85967,-1,2.19429,1.86416,0.679982,-0.936721,1.9843,-0.456088,0.349769,-1,12.0793,17.301390227272513
11646,13195,146644,572785780,3.36198,-0.266726,3.34653,0.180274,3.35714,0.0536728,1.65033,1,58.4733,19.6338,-12.2794,-53.6922,23.1575,-1.57766,-0.558904,-1,22.4764,17.886961955054577
11647,54052,148031,371035284,14.578,9.85949,-8.80492,-6.14669,13.2188,-0.449687,-0.728956,1,11.0663,-2.5836,0.885158,-10.7241,2.73102,-2.07679,2.81152,-1,16.0421,21.099128664064647
11648,21434,149181,1025273578,102.433,19.3429,-6.80247,-100.359,20.5042,-2.29155,-0.338169,1,18.5208,3.05328,-2.06125,-18.1507,3.68392,-2.29802,-0.593814,-1,2.21665,-3.708978935231135
11649,6018,146644,1329441693,4.54648,3.92852,2.10371,0.900908,4.45633,0.200811,0.49164,-1,112.636,1.42384,17.9603,-111.186,18.0167,-2.51956,1.49169,1,33.731,42.89327671705631
11650,39344,147114,437569249,4.23737,-4.08434,0.969746,-0.57717,4.19788,-0.137061,2.90848,1,10.7085,2.8468,-8.79939,-5.39806,9.24843,-0.554774,-1.2579,-1,11.1733,9.002167974171453
11651,36091,149181,342557220,66.695,-19.4587,-32.4176,54.9426,37.8093,1.16849,-2.1114,1,28.4733,1.57931,18.4531,21.6268,18.5205,0.995143,1.48542,1,51.7635,45.76121659844897
11652,92696,146944,556226990,14.0943,-8.64807,2.65824,10.8071,9.0474,1.01244,2.84338,1,139.058,-0.76088,32.08,135.305,32.089,2.14594,1.59451,-1,28.4891,30.37152870420686
11653,57697,148031,306120526,3.17287,-1.05055,-2.53207,-1.59751,2.74136,-0.553974,-1.96408,1,19.463,9.81733,12.3265,-11.423,15.7583,-0.672937,0.898231,-1,13.0407,11.757431687248403
11654,69336,147929,174920682,4.86047,-2.50328,1.84533,3.7353,3.10993,1.01667,2.50636,-1,12.6365,-0.82872,2.54705,12.3494,2.67848,2.23306,1.88536,1,4.127,-5.082465408164221
11655,92347,146944,487668877,28.6593,-7.62996,22.22,-16.4138,23.4935,-0.651562,1.90156,-1,10.8439,-0.0627696,-3.21865,-10.355,3.21926,-1.8848,-1.5903,-1,20.5841,20.701763182243788
11656,76218,148029,425939970,17.5405,7.46263,-15.6604,-2.59425,17.3475,-0.148994,-1.1261,1,6.62453,1.46997,2.56908,5.9265,2.95989,1.44465,1.05109,-1,17.9352,23.339602490397297
11657,64866,147754,449479673,47.9528,35.7467,29.6275,-11.9939,46.4286,-0.25554,0.692068,-1,91.1093,-45.7844,36.1814,-69.9686,58.355,-1.01534,2.47282,1,90.4922,89.96920759767133
11658,99580,146511,467645726,6.53641,2.83403,-4.7641,-3.46355,5.54332,-0.589988,-1.03416,-1,17.9037,-6.86427,15.6828,5.24168,17.1192,0.301594,1.98337,-1,21.4172,27.718468574290267
11659,84871,147926,62355559,3.17383,-3.116,-0.45538,0.395471,3.1491,0.125255,-2.99648,-1,58.4636,13.2296,-0.652101,-56.9434,13.2457,-2.16479,-0.0492511,1,22.3159,14.645884806071463
11660,56650,148031,115446485,2.32794,-1.80715,-1.28954,-0.700457,2.22006,-0.310499,-2.52181,-1,32.3797,21.5451,-24.0647,-2.26833,32.3001,-0.0701691,-0.840584,1,12.7822,12.788786969242983
11661,70848,147929,126222001,56.0746,-7.63463,17.4331,52.7462,19.0315,1.74361,1.98358,1,63.0877,-10.7624,-8.59439,61.566,13.7729,2.20284,-2.46773,-1,26.7547,35.893124158477804
11662,12028,146644,543594843,23.8554,4.90407,-2.45899,23.216,5.48603,2.14946,-0.464781,1,2.62948,-2.4131,0.374944,0.974959,2.44205,0.389327,2.98745,-1,10.2809,16.315743744876293
11663,88931,146944,680883018,28.8081,1.82707,10.5875,-26.7296,10.744,-1.64271,1.39991,1,29.5052,-6.12237,-9.99995,27.0753,11.7253,1.57392,-2.12017,-1,58.1509,50.09010894390548
11664,89237,146944,282296199,58.549,-4.02074,-11.753,57.2161,12.4217,2.23211,-1.90042,1,2.48655,-2.32704,0.834746,-0.266477,2.47223,-0.10758,2.79717,1,17.9603,13.949986585422817
11665,62070,147754,343568052,4.62679,-3.25651,0.406779,-3.26142,3.28181,-0.876972,3.01732,-1,69.7431,20.2103,7.38966,-66.3404,21.5189,-1.84434,0.350538,-1,18.3919,17.177126625357655
11666,93606,146944,280682702,20.4726,11.8466,0.0685289,16.6967,11.8468,1.14342,0.00578462,1,8.36814,-3.36082,1.21599,7.56651,3.57404,1.4948,2.79443,-1,13.0164,13.510095407965888
11667,55730,148031,406769231,17.5224,17.2079,-0.449687,-3.27445,17.2137,-0.189094,-0.0261267,1,2.63039,1.02064,-2.18054,-1.05947,2.40759,-0.426963,-1.13302,-1,6.93944,10.196316351999776
11668,2055,147115,181444831,2.1827,-0.685975,1.7872,1.04858,1.91433,0.523509,1.93728,-1,64.6694,-7.15442,-12.736,62.9979,14.6079,2.16786,-2.08261,-1,13.6345,19.15018449131403
11669,60235,147754,560205991,28.8351,11.9254,8.84167,24.7199,14.8455,1.28301,0.637984,1,7.50918,-4.83004,-4.18368,-3.94402,6.39003,-0.58353,-2.42778,-1,28.5872,28.512417576375107
11670,55797,148031,437343018,57.2714,-36.3382,-4.08638,-44.0778,36.5673,-1.01942,-3.02961,1,21.6108,20.5056,3.13417,-6.05985,20.7438,-0.288126,0.15167,-1,58.7966,54.80118484908107
11671,53002,148031,637056171,81.8928,-23.6917,-35.943,69.6651,43.0487,1.25863,-2.15357,-1,204.206,16.1062,34.759,200.58,38.3093,2.35766,1.13688,1,93.5998,91.17530058968502
11672,31460,149181,355191994,74.876,-24.3387,-0.303877,-70.8092,24.3406,-1.7893,-3.12911,1,23.3806,-2.14149,-3.68874,-22.9883,4.2653,-2.38612,-2.09679,-1,11.8003,-0.4985238906840568
11673,94409,149182,126165886,147.155,-26.5554,15.9387,-143.859,30.9715,-2.2403,2.60102,1,54.766,33.5674,-20.2689,-38.2323,39.2122,-0.863593,-0.543229,-1,86.8732,85.76334465150656
